"y";"w"
"1";17957.872831677;0.643121290622018
"2";64758.9375837044;8.8679632699835
"3";20150.7771633627;0.175525178920234
"4";17665.0807232523;2.85621196738575
"5";5374.95926491113;3.46754281620338
"6";4499.39107896636;5.4296177286118
"7";7383.46256284745;2.74353867081045
"8";19501.9889805436;6.91188535492716
"9";6973.3476697652;4.56562464982137
"10";23117.2604787465;7.37117445361848
"11";11329.6165504962;1.44117301731943
"12";18250.4628634424;8.25577035799434
"13";64858.3284868508;7.78712026283557
"14";22791.222591979;0.427463150547329
"15";4810.98870121569;2.00184211428097
"16";9313.97063089946;1.26917295508983
"17";63214.2748887485;6.54561256288504
"18";55810.2033639594;2.66578637285525
"19";14636.0318725441;4.83332140666264
"20";9265.81819935948;1.37064834537142
"21";7139.19816184377;1.1664471693587
"22";10664.1087400501;0.827263516203312
"23";6086.81797938248;3.46864512540759
"24";2162.63502298481;3.02276912166146
"25";28198.4650134254;9.82122439677233
"26";17221.8229232339;15.9265162011259
"27";16730.5189412402;5.39460522060677
"28";38560.3343391877;4.92410979306032
"29";17813.7655028696;3.67879739981259
"30";28513.9110195573;6.56531683205814
"31";11090.3737161456;6.4457243461796
"32";61536.4507238538;32.9376484141014
"33";9177.94635685704;5.8051700189257
"34";12524.8573050049;2.10028524891347
"35";23277.6079763954;1.02704563905923
"36";8969.58975310075;0.967244374683546
"37";32306.2351844777;3.41282571799676
"38";22050.4244135173;5.3482216878105
"39";51751.2976607961;1.68654736629334
"40";9975.89471511425;13.8588639828256
"41";21299.9560073811;7.43068112654962
"42";47555.2802327463;0.960279494480194
"43";2452.64963891568;0.665850044938238
"44";23830.2742360733;3.0531476704741
"45";15544.0676938648;0.766421554942161
"46";41277.5741729404;17.9637035519261
"47";16085.9636028081;1.7997099575445
"48";18633.4145588551;0.209813799120474
"49";7917.34467039767;0.876015792428133
"50";5841.47014334177;5.12047808616733
"51";7427.73144410409;11.4422262507309
"52";112587.422969118;3.96419922483315
"53";136986.908155874;31.4719170609249
"54";2381.95070213326;0.50483587136396
"55";26080.677286197;1.2646885515155
"56";12137.0281838283;1.58052845731382
"57";23240.9240221947;7.29409633308456
"58";37154.8904122469;0.561965171703789
"59";20218.1795095467;1.88189118621709
"60";36407.0392924768;0.716789333352051
"61";99742.0175581497;8.4903832498611
"62";8571.0990250427;1.671452928415
"63";211717.507261876;13.5999565976325
"64";12069.9713118404;1.06400308817661
"65";16221.4520923056;0.678529993088976
"66";49748.6686741284;0.530456006601849
"67";82962.1168571587;0.582986024903167
"68";6808.48351036299;3.09394256746647
"69";10258.2670963187;1.00077190819618
"70";12998.663849413;3.21785432672943
"71";80066.9470542252;2.07523506243841
"72";82324.5139413883;1.50766468861237
"73";15774.113284773;0.996043880105043
"74";43668.5594616342;1.147615246911
"75";3184.59340786505;5.78585925206292
"76";10273.3381817475;0.1104520166218
"77";21523.1138529187;1.59526311260915
"78";30416.6990546428;19.1262794760607
"79";9667.83532617873;1.19419614715484
"80";33918.0696432394;0.790643029131571
"81";14302.8588577689;0.322183446905344
"82";13603.1819242362;4.8445718555583
"83";11035.901965437;2.26345084095733
"84";41750.1797233696;1.87913025287652
"85";2417.94583171634;2.15443891742424
"86";18762.1668149135;2.05294932584331
"87";4310.62839045664;1.46446742752599
"88";63857.5294772277;0.763460465210647
"89";21795.2644473134;1.26007545345189
"90";6406.11738180455;5.91924064029734
"91";8046.10999931895;5.70643494343437
"92";25064.2365593846;0.712265711174625
"93";1262.92350273724;1.66930634898608
"94";16582.0619822466;1.66353564157065
"95";17631.8436422773;17.6479455851296
"96";11090.2891317421;0.0275259277228033
"97";7492.87505436065;9.88329253956829
"98";7597.5508866526;6.3934416707998
"99";3113.222485313;3.950867528404
"100";5596.78967063971;2.76896889649529
"101";16378.8521699253;0.707842269032657
"102";6964.96515665771;3.98605205011032
"103";29491.074104847;0.23950398894253
"104";7072.78588354553;7.74070294493439
"105";22031.9607249417;1.32802993498966
"106";17368.9062754927;3.17758551114566
"107";8411.87971210797;0.505883597213518
"108";111567.339875773;3.10510446737802
"109";9849.48714458375;2.06252695179582
"110";82517.9215851425;2.44564406808619
"111";177.892071364499;2.52370236374305
"112";3564.68766914136;3.27796169110098
"113";10142.1885673439;0.208530646893055
"114";25286.6352642357;5.25108136953564
"115";15116.8379246398;1.09478780223263
"116";29233.5137134187;1.45573264885361
"117";25115.3951652543;1.37158872465543
"118";18883.8171926035;1.9116698398414
"119";11859.9415789088;2.68524137761646
"120";34542.3194033506;4.29531083638691
"121";18321.3870408096;1.1097537053505
"122";20366.9061656481;2.92904000211588
"123";17909.9610401531;4.54738859666356
"124";12297.1028832845;3.04308513185478
"125";18434.2823200836;1.44119988771073
"126";89929.7236924372;1.55791384256578
"127";12860.5783728904;0.482661429553729
"128";4782.09995923923;3.99459463353297
"129";18947.7792306203;1.23460171364022
"130";6954.96474628143;0.705727354869065
"131";14356.2429331443;1.2527783379496
"132";18938.2901373577;0.97561387372566
"133";21849.6324415292;3.08330273760961
"134";13702.8581035643;4.65864849846212
"135";9189.39604112885;3.01296920769402
"136";18746.9249638677;1.19551279433231
"137";4171.94829026869;1.47070388508904
"138";22969.703014346;9.94559779463038
"139";23891.1005627918;0.587234527068212
"140";10544.7371454379;0.615460142591678
"141";19949.1530348474;10.0797628512107
"142";54982.5502313219;0.968661640878601
"143";64406.8718232321;0.183162951242465
"144";2481.44839081747;2.37350883906842
"145";20781.6537883353;0.517344475919224
"146";120865.083640699;74.2036359901223
"147";14544.2427629789;1.32793589543474
"148";29091.0904722206;0.444483218679309
"149";393317.027802651;6.84440473045265
"150";52755.0115707049;1.94908828992119
"151";66098.272244638;0.748008986791747
"152";14028.5890070855;1.69464137624706
"153";8077.38757990536;12.3590826482544
"154";12736.3635388546;0.918351840026925
"155";10478.7980752597;1.69903575668413
"156";9626.93347903206;1.11821157118903
"157";8770.66967873434;2.41745516845546
"158";63664.5097359643;3.84300474780005
"159";10471.5037056894;5.04796210390592
"160";11067.7185762266;1.25745014474585
"161";17274.3251020977;7.8175463684254
"162";3899.27285749687;2.36076020449528
"163";45997.6787447369;2.18265888966194
"164";24079.6028176579;0.814937117638717
"165";6935.34317115888;3.60796491646649
"166";6665.88752452722;3.27318858929522
"167";47267.326647496;5.25120831563257
"168";13018.5483614048;1.46494677204183
"169";18260.1578016849;1.1616665407289
"170";10163.089301275;1.13564370598225
"171";2305.5126415923;1.003249396386
"172";4111.78806075577;2.15998241250452
"173";121214.260076748;12.7248269315403
"174";7634.66934492781;3.73137178171254
"175";30005.743847676;0.579395825932055
"176";90120.698791277;8.80972982274022
"177";146171.541776002;2.73655660033835
"178";9984.9915177691;6.36174130442547
"179";25977.0550993619;0.780630448905213
"180";120851.167678824;1.45923746727113
"181";50203.9265134704;0.488800831962779
"182";281514.048330228;1.12733726546428
"183";22694.2841761942;2.48786442516168
"184";23245.6846235583;5.74472819909507
"185";40194.2375304064;1.13827805316639
"186";165500.422948977;1.37737552985036
"187";6858.72819416545;1.57543640331435
"188";93302.7978558655;27.5130564391272
"189";46799.7019764933;11.1489022351107
"190";9185.45599882347;0.626492241571138
"191";13632.0397721499;2.49151572602254
"192";1458.42412935912;1.50522023631266
"193";32415.2434992875;1.08855317604632
"194";15866.6050856923;3.23292102280707
"195";27382.8680764569;4.93522741198648
"196";12562.5535907314;0.690485822060107
"197";16880.7045211247;2.69432427158053
"198";24391.9936526888;2.55472560242116
"199";13165.9373470832;0.345591764065799
"200";11417.0208662335;0.521100354193808
"201";20683.3406869946;11.9528396899221
"202";24715.5724990663;0.574826125221514
"203";55270.4997654031;0.531446303416989
"204";24185.9878159921;3.9842272732086
"205";36639.6829953955;20.1821959375764
"206";10755.3540166189;3.00313538588437
"207";53530.2470481554;3.40262639986224
"208";18890.8669033001;1.28663442902497
"209";509.31442609751;0.844663959226192
"210";17587.7691648939;1.76395670711172
"211";75717.7480870041;1.62381420330721
"212";6256.70900611615;1.17547904397455
"213";9141.27493106047;1.76127262021388
"214";58068.5201072237;11.7614994730607
"215";25484.014377492;0.996976531545837
"216";16964.6377647597;5.41635362854725
"217";20392.6821615604;1.76222640736264
"218";11481.540968122;1.37251877314468
"219";31913.4209072784;0.515180895824074
"220";4668.22396969204;1.3560577474056
"221";95536.2208462684;4.52708420379584
"222";17942.0828863203;0.518063352082068
"223";45530.0101300482;4.16174630009063
"224";18653.8441051615;0.689181317345445
"225";11825.5864974287;5.76425932074743
"226";19788.9696341902;1.5425541204377
"227";473381.732728406;6.97336133357091
"228";12793.4783373345;1.25114918641606
"229";83392.5621149313;0.920253169180221
"230";8283.02579778249;5.35856239390848
"231";26249.5830543565;7.95437185736637
"232";29044.8518932334;4.58823238230323
"233";16978.4855448828;1.47016656284381
"234";20144.5700054319;2.38443686387691
"235";8741.5390472183;0.561692184814068
"236";11547.5456121083;1.52495818714805
"237";27294.1256528558;0.693944134608227
"238";5493.98441762551;14.1355946805135
"239";6702.94203416519;1.31126867171916
"240";9572.15425378731;2.41171337946188
"241";32573.435929091;4.02068015085116
"242";8377.90634649038;0.744996873128388
"243";242652.458362736;5.5270241237822
"244";32832.221407851;8.316297994603
"245";10324.2676407025;2.78982961704048
"246";10200.7593869455;0.699664508548662
"247";14121.8593600184;6.44259210581288
"248";85737.24509621;2.61639905654265
"249";13243.6957657707;0.786432995320461
"250";19003.4764367926;1.95376734862778
"251";224251.957310752;10.5973445743641
"252";21336.9323118906;0.691676322635077
"253";21106.0859409481;3.34338083000219
"254";10900.5475158659;2.3206393496595
"255";7832.16139097585;8.6169601458939
"256";10348.2995292682;6.37824798082298
"257";1561.81847718325;0.269808591969604
"258";17336.8495881179;0.411232232419735
"259";193163.80366394;4.13832995474574
"260";10477.00500951;1.54594779612507
"261";8065.79530245888;1.36970634460021
"262";10820.45863472;6.22259993118529
"263";10839.6835726258;0.614262370961422
"264";18645.1058718361;0.790336486719408
"265";27285.8996951057;8.96009030507973
